Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;EFA;EFA_weighted;EFA_km;EFA_km_weighted;EFA_WTT;EFA_WTT_km;EFA_WTW;EFA_WTW_km
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.297052711;0.985974133;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;5.681612968;1.074455261;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.321267873;1.074455261;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;5.966248512;1.128282547;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.337362647;1.128282547;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;6.250884056;1.182110548;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.353457421;1.182110548;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;6.5355196;1.235938311;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.369552195;1.235938311;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;6.820155144;1.28976655;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.385646969;1.28976655;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.104791164;1.343593836;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.401741743;1.343593836;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.389426708;1.397421122;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.417836517;1.397421122;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.674061775;1.451249123;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.433931321;1.451249123;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.816380024;1.478162885;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.441978693;1.478162885;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0;0;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;2.1641E-05;2.44996E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;1.71228E-05;2.44996E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;3.78584E-05;4.74589E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;2.96038E-05;4.74589E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;5.60485E-05;7.08896E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;4.37855E-05;7.08896E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;7.64951E-05;9.69118E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;5.97477E-05;9.69118E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;9.71605E-05;0.000123189;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;7.58823E-05;0.000123189;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000118752;0.000150564;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;9.27451E-05;0.000150564;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000140343;0.00017794;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000109608;0.00017794;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000161934;0.000205315;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000126471;0.000205315;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000183525;0.00023269;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000143333;0.00023269;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000205117;0.000260066;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000160196;0.000260066;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,10-11h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000226708;0.000287441;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,10-11h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000177059;0.000287441;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,11-12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000248299;0.000314816;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,11-12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000193922;0.000314816;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,>12h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000259198;0.000328635;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,>12h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000202434;0.000328635;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,0-1h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;4.12723E-05;3.88137E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,0-1h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;3.38846E-05;3.88137E-05;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,1-2h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;9.55685E-05;0.000100596;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,1-2h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;7.61264E-05;0.000100596;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,2-3h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000145016;0.000157783;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,2-3h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000115063;0.000157783;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,3-4h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000198825;0.000217776;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,3-4h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000157644;0.000217776;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,4-5h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000253079;0.000278068;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,4-5h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000200593;0.000278068;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,5-6h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000309318;0.000339861;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,5-6h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.00024517;0.000339861;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,6-7h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000365558;0.000401654;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,6-7h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000289746;0.000401654;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,7-8h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000421798;0.000463447;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,7-8h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000334322;0.000463447;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,8-9h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000478037;0.00052524;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,8-9h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000378899;0.00052524;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,9-10h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000534277;0.000587033;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,9-10h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000423475;0.000587033;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,10-11h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000590517;0.000648826;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,10-11h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000468051;0.000648826;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000646756;0.000710619;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000512628;0.000710619;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.000675146;0.000741813;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.00053513;0.000741813;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;268872.7813;0.007423429;0.102429807;0.018397009;;;;;;
2020ColdDetailed[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;348599.625;0.01882598;0.000747778;0.018397009;;;;;;
